time,CO2,TVOC,CH2O,PM2.5,humidity,temperature,PM10,PM1.0,LUX,MCU,noise
14:07:08,463,89,38,86,4259,2613,140,65,778,3564,53
14:07:09,472,86,36,85,4259,2613,139,66,778,3584,54
14:07:10,473,94,40,85,4260,2613,137,68,780,3580,54
14:07:11,466,94,40,85,4260,2613,135,68,780,3580,53
14:07:12,472,92,39,85,4260,2612,135,69,780,3580,53
14:07:13,465,87,37,85,4259,2612,135,72,780,3573,54
14:07:14,470,91,39,85,4258,2611,135,73,778,3577,55
14:07:15,465,84,36,85,4258,2612,136,73,780,3566,54
14:07:16,467,82,35,85,4258,2613,134,72,778,3573,54
14:07:17,468,91,39,85,4258,2613,133,68,780,3573,53
14:07:18,465,85,36,84,4258,2614,134,64,778,3597,53
14:07:19,467,89,38,84,4259,2614,133,62,780,3597,54
14:07:20,468,91,39,83,4258,2614,130,60,780,3590,53
14:07:21,472,91,39,83,4259,2614,127,59,778,3588,53
14:07:22,472,91,39,82,4258,2613,122,59,778,3574,54
14:07:23,469,91,39,81,4257,2614,121,57,778,3585,53
14:07:24,463,86,36,80,4257,2615,121,55,778,3574,53
14:07:25,474,89,38,80,4257,2615,123,54,778,3581,54
14:07:26,470,91,39,79,4257,2617,123,53,778,3584,53
14:07:27,474,94,40,78,4257,2617,121,52,778,3597,54
14:07:28,471,87,37,77,4257,2617,122,52,778,3604,54
14:07:29,469,89,38,76,4257,2617,122,52,778,3590,53
14:07:30,472,84,36,75,4256,2615,122,52,778,3590,53
14:07:31,471,91,39,74,4256,2615,119,52,778,3584,54
14:07:32,463,89,38,73,4255,2614,117,53,778,3597,54
14:07:33,474,89,38,73,4255,2614,113,54,778,3597,53
14:07:34,465,92,39,72,4254,2614,109,54,778,3594,54
14:07:35,465,83,35,71,4254,2614,109,55,778,3581,53
14:07:36,470,84,36,70,4253,2613,106,54,778,3561,53
14:07:37,469,83,35,70,4253,2612,107,53,780,3550,53
14:07:38,475,89,38,69,4253,2612,109,54,780,3582,53
14:07:39,476,90,38,69,4253,2612,111,54,778,3596,53
14:07:40,469,90,38,69,4253,2611,113,54,780,3609,54
14:07:41,468,90,38,69,4253,2611,113,54,778,3597,53
14:07:42,462,94,40,69,4252,2611,115,53,778,3586,54
14:07:43,470,96,41,69,4253,2611,117,52,778,3573,53
14:07:44,470,96,41,69,4254,2611,120,52,778,3560,57
14:07:45,469,90,38,69,4254,2612,121,51,778,3577,53
14:07:46,462,89,38,69,4255,2612,119,51,778,3584,53
14:07:47,473,89,38,69,4255,2614,117,50,778,3597,53
14:07:48,470,87,37,69,4256,2615,117,50,778,3590,53
14:07:49,473,90,38,69,4257,2615,118,51,778,3597,53
14:07:50,468,89,38,68,4257,2614,116,51,778,3584,54
14:07:51,470,91,39,68,4258,2613,113,51,778,3588,53
14:07:52,471,87,37,67,4258,2611,109,50,778,3588,53
14:07:53,468,92,39,66,4259,2612,108,49,778,3601,54
14:07:54,468,89,38,66,4260,2612,107,48,780,3590,53
14:07:55,468,91,39,66,4260,2612,110,48,778,3590,54
14:07:56,466,89,38,65,4261,2613,109,48,780,3577,54
14:07:57,458,86,36,65,4261,2615,109,48,780,3564,53
14:07:58,471,86,36,65,4261,2615,110,49,780,3581,53
14:07:59,465,91,39,65,4262,2616,111,51,780,3594,54
14:08:00,464,87,37,65,4262,2616,113,52,780,3594,54
14:08:01,470,90,38,66,4264,2616,113,51,780,3584,53
14:08:02,468,87,37,65,4264,2615,112,50,780,3570,54
14:08:03,463,87,37,65,4264,2614,108,49,780,3570,53
14:08:04,464,86,36,65,4263,2615,105,48,780,3564,54
14:08:05,464,86,36,64,4261,2615,103,47,780,3570,53
14:08:06,470,89,38,64,4260,2616,101,45,780,3570,53
14:08:07,463,88,37,63,4259,2617,100,43,780,3570,53
14:08:08,460,87,37,62,4259,2618,98,42,780,3553,53
14:08:09,460,85,36,61,4258,2618,97,43,780,3570,53
14:08:10,467,94,40,61,4256,2617,95,44,778,3584,53
14:08:11,467,85,36,60,4254,2617,95,45,778,3608,53
14:08:12,464,94,40,60,4253,2617,94,45,778,3604,54
14:08:13,463,84,36,60,4252,2617,91,44,778,3608,53
14:08:14,465,88,37,59,4252,2617,88,42,778,3612,53
14:08:15,468,89,38,58,4252,2618,86,42,778,3598,53
14:08:16,467,91,39,58,4252,2618,85,41,778,3598,54
14:08:17,458,82,35,57,4252,2618,85,41,780,3581,53
14:08:18,458,83,35,57,4251,2618,85,40,780,3546,53
14:08:19,467,87,37,56,4250,2617,84,40,778,3546,54
14:08:20,465,88,37,55,4249,2617,86,41,780,3553,53
14:08:21,464,90,38,55,4247,2617,88,43,778,3577,53
14:08:22,460,84,36,55,4246,2616,89,46,780,3573,54
14:08:23,465,87,37,55,4245,2617,90,47,778,3562,53
14:08:24,462,83,35,56,4244,2616,90,48,780,3562,53
14:08:25,461,83,35,56,4245,2616,90,49,780,3573,53
14:08:26,467,84,36,56,4246,2615,92,50,780,3590,53
14:08:27,467,84,36,56,4248,2615,94,50,780,3590,53
14:08:28,471,86,36,56,4249,2616,95,50,780,3594,53
14:08:29,469,85,36,57,4251,2615,94,48,778,3581,53
14:08:30,470,90,38,57,4251,2616,93,46,778,3578,53
14:08:31,469,86,36,57,4252,2615,92,45,780,3574,53
14:08:32,469,88,37,57,4252,2614,93,45,780,3588,53
14:08:33,470,86,36,57,4252,2615,94,45,780,3590,53
14:08:34,467,85,36,57,4252,2614,95,44,778,3590,53
14:08:35,470,89,38,57,4252,2613,94,45,780,3590,53
14:08:36,463,86,36,57,4253,2614,94,45,780,3597,53
14:08:37,461,83,35,57,4253,2614,95,43,780,3590,54
14:08:38,460,84,36,57,4253,2614,94,43,780,3590,53
14:08:39,471,86,36,57,4254,2614,93,43,780,3590,53
14:08:40,464,84,36,57,4254,2615,92,43,780,3590,53
14:08:41,476,88,37,58,4254,2614,91,44,780,3604,54
14:08:42,467,85,36,57,4254,2614,89,44,780,3597,55
14:08:43,466,86,36,57,4254,2614,89,42,780,3597,54
14:08:44,464,85,36,57,4254,2614,90,40,780,3586,53
14:08:45,467,85,36,56,4254,2615,93,40,778,3586,54
14:08:46,465,92,39,56,4255,2616,96,39,778,3573,54
14:08:47,468,83,35,56,4256,2615,97,38,780,3577,54
14:08:48,469,87,37,56,4256,2616,100,37,778,3574,53
14:08:49,469,87,37,56,4255,2614,100,36,778,3588,54
14:08:50,470,85,36,56,4255,2613,100,36,778,3581,53
14:08:51,468,84,36,55,4255,2612,98,37,780,3574,53
14:08:52,463,85,36,55,4256,2612,96,38,780,3554,54
14:08:53,469,90,38,55,4256,2613,92,40,780,3565,54
14:08:54,461,82,35,55,4257,2614,90,41,780,3568,54
14:08:55,470,87,37,55,4258,2614,90,42,780,3574,55
14:08:56,467,88,37,55,4258,2615,87,43,780,3570,53
14:08:57,460,82,35,55,4259,2615,87,43,780,3577,54
14:08:58,468,84,36,54,4261,2615,85,42,778,3590,54
14:08:59,465,87,37,54,4262,2614,83,41,778,3584,53
14:09:00,455,85,36,54,4262,2614,81,40,778,3584,53
14:09:01,469,88,37,53,4263,2614,79,39,778,3594,53
14:09:02,467,86,36,53,4264,2614,78,40,778,3594,53
14:09:03,471,85,36,52,4264,2614,75,40,778,3601,54
14:09:04,467,91,39,52,4265,2614,74,40,778,3590,53
14:09:05,466,91,39,51,4264,2614,73,40,780,3584,54
14:09:06,468,84,36,51,4264,2614,73,40,780,3577,54
14:09:07,470,85,36,51,4263,2614,75,40,780,3588,54
14:09:08,470,84,36,51,4262,2614,78,40,778,3581,53
14:09:09,462,83,35,51,4261,2614,80,39,780,3581,54
14:09:10,462,83,35,52,4260,2616,83,38,780,3557,54
14:09:11,469,86,36,52,4260,2616,84,38,778,3557,53
14:09:12,470,89,38,52,4261,2616,85,38,778,3570,53
14:09:13,467,79,33,52,4261,2615,85,38,780,3590,54
14:09:14,470,86,36,52,4260,2615,87,38,778,3597,54
14:09:15,469,89,38,52,4259,2616,87,38,778,3590,53
14:09:16,471,91,39,52,4257,2616,86,37,778,3590,53
14:09:17,470,83,35,51,4256,2618,83,37,778,3590,54
14:09:18,469,89,38,51,4254,2618,80,36,778,3586,53
14:09:19,467,85,36,51,4253,2618,79,35,778,3573,54
14:09:20,473,87,37,50,4254,2617,79,35,778,3573,53
14:09:21,473,86,36,50,4254,2617,79,36,778,3573,53
14:09:22,467,88,37,50,4255,2615,78,37,778,3570,53
14:09:23,473,87,37,50,4257,2615,77,38,778,3577,54
14:09:24,472,84,36,50,4258,2614,77,40,778,3564,53
14:09:25,471,89,38,50,4258,2613,78,40,778,3564,53
14:09:26,470,83,35,50,4258,2615,79,38,778,3550,53
14:09:27,479,88,37,50,4258,2616,82,38,778,3557,54
14:09:28,468,88,37,49,4259,2615,83,36,778,3564,55
14:09:29,472,82,35,49,4260,2616,83,35,778,3581,54
14:09:30,466,87,37,49,4261,2616,81,33,780,3588,53
14:09:31,469,90,38,48,4262,2615,78,32,778,3581,53
14:09:32,469,90,38,47,4264,2616,77,32,778,3584,53
14:09:33,473,85,36,47,4265,2616,75,33,778,3577,53
14:09:34,470,87,37,46,4267,2616,73,35,778,3590,54
14:09:35,472,89,38,46,4270,2616,70,36,780,3594,53
14:09:36,467,85,36,46,4271,2616,66,38,778,3601,53
14:09:37,471,88,37,46,4273,2616,63,38,778,3601,54
14:09:38,473,86,36,46,4272,2615,62,39,778,3597,54
14:09:39,476,89,38,46,4271,2616,65,39,778,3584,53
14:09:40,472,89,38,45,4270,2617,66,37,778,3577,54
14:09:41,475,87,37,45,4268,2618,68,36,780,3564,53
14:09:42,477,93,39,45,4267,2618,70,34,780,3584,53
14:09:43,476,89,38,44,4267,2618,70,33,778,3584,53
14:09:44,480,86,36,44,4266,2618,71,31,778,3590,53
14:09:45,476,92,39,44,4265,2617,72,31,778,3590,54
14:09:46,465,87,37,43,4264,2618,72,29,778,3566,53
14:09:47,465,88,37,43,4263,2617,71,27,778,3553,53
14:09:48,474,90,38,42,4262,2618,70,26,778,3553,54
14:09:49,463,90,38,41,4261,2619,67,25,778,3570,53
14:09:50,472,87,37,40,4261,2618,63,25,778,3588,54
14:09:51,471,87,37,39,4262,2619,62,25,778,3601,54
14:09:52,470,87,37,38,4262,2618,60,26,778,3584,54
14:09:53,466,87,37,37,4262,2618,59,26,778,3573,53
14:09:54,466,87,37,37,4263,2618,58,26,778,3560,54
14:09:55,467,84,36,36,4264,2618,57,27,778,3577,54
14:09:56,469,80,34,36,4265,2618,57,28,778,3584,54
14:09:57,476,82,35,36,4267,2619,58,29,780,3590,53
14:09:58,484,83,35,36,4270,2620,59,29,778,3597,54
14:09:59,492,84,36,36,4272,2620,60,28,780,3597,54
14:10:00,484,82,35,36,4273,2621,60,25,778,3597,54
14:10:01,486,90,38,36,4273,2620,59,25,778,3590,54
14:10:02,485,91,39,36,4271,2619,58,24,780,3577,54
14:10:03,483,92,39,36,4269,2619,57,25,780,3564,54
14:10:04,489,88,37,36,4266,2619,55,26,778,3546,54
14:10:05,485,90,38,35,4266,2619,53,26,780,3546,54
14:10:06,480,85,36,35,4264,2619,51,28,780,3564,53
14:10:07,486,90,38,35,4262,2620,50,30,780,3570,54
14:10:08,487,94,40,35,4260,2619,50,31,780,3581,53
14:10:09,479,89,38,36,4258,2620,51,33,780,3570,53
14:10:10,491,87,37,36,4256,2620,51,34,778,3560,53
14:10:11,480,92,39,36,4255,2621,51,34,780,3560,54
14:10:12,479,92,39,37,4254,2621,51,34,780,3560,53
14:10:13,475,90,38,37,4254,2620,52,33,778,3570,54
14:10:14,481,93,39,36,4256,2620,52,31,778,3553,54
14:10:15,478,90,38,36,4259,2619,51,29,778,3542,53
14:10:16,478,90,38,36,4262,2619,50,26,778,3542,54
14:10:17,481,90,38,35,4264,2620,49,24,778,3553,54
14:10:18,475,94,40,34,4264,2621,47,22,778,3564,53
14:10:19,475,89,38,33,4262,2622,47,21,778,3581,54
14:10:20,478,91,39,33,4261,2622,46,21,778,3588,53
14:10:21,478,90,38,32,4260,2622,45,21,778,3581,53
14:10:22,478,90,38,32,4260,2622,45,23,778,3574,53
14:10:23,475,86,36,32,4260,2622,46,23,778,3568,53
14:10:24,477,93,39,32,4260,2622,47,25,778,3568,54
14:10:25,473,87,37,32,4260,2622,49,26,780,3557,53
14:10:26,468,90,38,32,4260,2622,51,27,780,3557,54
14:10:27,466,90,38,32,4260,2622,53,27,780,3570,54
14:10:28,471,90,38,32,4260,2622,53,27,780,3584,54
14:10:29,465,87,37,32,4260,2622,54,26,778,3590,53
14:10:30,475,91,39,32,4258,2623,52,25,778,3594,53
14:10:31,465,86,36,31,4257,2623,50,25,778,3574,54
14:10:32,468,83,35,31,4255,2622,48,25,778,3574,54
14:10:33,470,87,37,31,4253,2622,47,25,778,3557,54
14:10:34,467,85,36,31,4253,2622,46,25,778,3570,53
14:10:35,468,88,37,31,4251,2622,45,25,778,3557,53
14:10:36,474,85,36,31,4251,2622,45,25,778,3564,54
14:10:37,474,85,36,31,4250,2622,46,25,778,3564,56
14:10:38,469,85,36,31,4250,2622,47,25,780,3564,54
14:10:39,471,81,34,31,4250,2622,48,24,780,3564,53
14:10:40,471,87,37,31,4251,2622,48,23,780,3553,53
14:10:41,462,83,35,31,4251,2622,49,24,778,3566,53
14:10:42,467,85,36,31,4251,2622,50,24,778,3566,53
14:10:43,464,83,35,31,4250,2622,51,25,780,3573,53
14:10:44,472,88,37,31,4248,2621,51,25,780,3580,52
14:10:45,468,87,37,31,4247,2620,49,25,778,3576,53
14:10:46,468,89,38,31,4246,2621,49,25,780,3573,53
14:10:47,461,81,34,31,4247,2622,48,25,778,3560,53
14:10:48,472,83,35,31,4247,2622,48,25,780,3560,53
14:10:49,469,84,36,30,4248,2623,47,24,780,3570,53
14:10:50,477,89,38,30,4250,2624,48,22,780,3577,53
14:10:51,463,88,37,30,4252,2624,48,21,780,3590,53
14:10:52,475,86,36,30,4253,2624,49,21,780,3584,53
14:10:53,470,88,37,30,4253,2623,50,21,778,3580,53
14:10:54,471,81,34,30,4253,2623,52,22,778,3556,53
14:10:55,474,83,35,30,4251,2623,54,24,778,3556,53
14:10:56,472,89,38,30,4249,2623,57,25,778,3553,53
14:10:57,469,86,36,31,4246,2622,61,26,778,3570,53
14:10:58,473,82,35,32,4244,2622,63,26,778,3577,53
14:10:59,473,82,35,32,4242,2622,66,26,780,3570,53
14:11:00,473,90,38,32,4240,2622,67,26,780,3577,53
14:11:01,470,83,35,33,4240,2623,67,25,778,3570,53
14:11:02,476,83,35,33,4240,2623,65,23,778,3570,53
14:11:03,469,85,36,32,4239,2623,62,20,778,3557,53
14:11:04,467,86,36,31,4240,2623,57,18,778,3564,53
14:11:05,468,89,38,28,4239,2624,52,16,778,3570,52
14:11:06,467,82,35,26,4240,2623,47,15,778,3570,53
14:11:07,467,87,37,23,4241,2623,43,15,778,3564,53
14:11:08,466,87,37,23,4242,2623,41,17,778,3564,53
14:11:09,463,87,37,23,4242,2623,38,17,778,3570,53
14:11:10,471,85,36,23,4242,2623,37,18,778,3570,53
14:11:11,467,85,36,23,4243,2624,35,19,778,3584,53
14:11:12,469,91,39,23,4244,2624,34,20,778,3590,53
14:11:13,465,89,38,24,4244,2624,35,22,778,3584,53
14:11:14,467,88,37,25,4244,2623,37,24,780,3577,54
14:11:15,467,87,37,26,4243,2623,40,24,780,3570,53
14:11:16,469,82,35,27,4242,2623,41,26,780,3577,53
14:11:17,466,86,36,28,4241,2623,43,27,780,3573,53
14:11:18,466,79,33,30,4240,2623,45,28,778,3580,53
14:11:19,466,89,38,31,4241,2624,47,29,778,3586,53
14:11:20,466,89,38,32,4241,2624,49,29,780,3584,53
14:11:21,461,85,36,32,4241,2624,48,29,778,3584,52
14:11:22,458,83,35,33,4240,2624,48,27,778,3570,53
14:11:23,458,85,36,33,4241,2624,48,26,778,3564,53
14:11:24,456,83,35,32,4241,2625,47,25,778,3570,53
14:11:25,459,82,35,32,4241,2625,47,23,778,3577,53
14:11:26,459,81,34,32,4239,2624,46,22,778,3577,53
14:11:27,453,77,33,31,4237,2624,46,20,778,3570,53
14:11:28,455,84,36,31,4237,2624,47,21,778,3557,53
14:11:29,460,82,35,30,4236,2624,48,20,778,3564,53
14:11:30,459,84,36,30,4236,2623,49,20,780,3550,53
14:11:31,459,80,34,29,4236,2623,49,20,780,3550,53
14:11:32,452,74,31,29,4237,2623,49,20,778,3561,52
14:11:33,455,82,35,29,4236,2623,48,20,778,3572,53
14:11:34,461,81,34,28,4235,2624,48,20,780,3585,53
14:11:35,450,79,33,28,4233,2624,47,19,778,3581,53
14:11:36,457,81,34,28,4232,2625,46,19,778,3577,54
14:11:37,458,82,35,27,4231,2625,45,18,780,3570,53
14:11:38,452,83,35,27,4229,2624,44,18,778,3570,53
14:11:39,455,80,34,27,4228,2625,43,18,778,3564,53
14:11:40,446,78,33,27,4228,2625,43,18,778,3564,53
14:11:41,451,78,33,26,4227,2625,42,18,778,3577,53
14:11:42,451,78,33,26,4227,2625,42,19,778,3584,53
14:11:43,452,76,32,26,4227,2625,41,19,778,3577,53
14:11:44,446,73,31,26,4225,2624,41,20,778,3557,53
14:11:45,452,81,34,27,4225,2625,40,20,778,3550,53
14:11:46,451,86,36,26,4224,2624,39,19,778,3557,53
14:11:47,450,82,35,26,4224,2624,36,19,778,3574,53
14:11:48,447,79,33,26,4225,2625,35,18,778,3581,53
14:11:49,450,77,33,25,4224,2624,35,18,778,3581,53
14:11:50,450,77,33,24,4225,2624,33,17,778,3570,53
14:11:51,459,79,33,22,4225,2624,30,16,778,3581,53
14:11:52,452,77,33,20,4225,2623,28,14,778,3588,53
14:11:53,453,77,33,17,4225,2623,26,12,778,3588,53
14:11:54,438,75,32,17,4224,2623,26,12,778,3598,53
14:11:55,451,74,31,17,4224,2624,27,12,778,3574,53
14:11:56,446,79,33,18,4223,2624,31,14,778,3574,53
14:11:57,444,72,30,19,4222,2625,34,17,780,3577,53
14:11:58,449,79,33,21,4222,2625,38,19,778,3573,52
14:11:59,445,73,31,23,4223,2624,40,21,778,3566,53
14:12:00,444,77,33,23,4222,2624,41,21,778,3566,53
14:12:01,448,70,29,23,4221,2624,40,20,778,3584,53
14:12:02,439,75,32,22,4221,2623,39,20,780,3590,53
14:12:03,444,76,32,22,4220,2624,39,18,780,3570,53
14:12:04,444,76,32,22,4220,2623,39,17,780,3564,53
14:12:05,448,78,33,22,4221,2623,40,17,778,3564,53
14:12:06,448,69,29,22,4221,2624,40,17,778,3570,53
14:12:07,441,69,29,22,4221,2624,39,18,780,3566,53
14:12:08,449,74,31,22,4221,2624,39,19,778,3566,53
14:12:09,444,73,31,23,4220,2623,39,21,780,3566,53
14:12:10,445,77,33,24,4221,2622,40,22,778,3577,53
14:12:11,445,73,31,24,4222,2622,40,22,778,3577,53
14:12:12,443,71,30,24,4224,2623,38,22,778,3590,53
14:12:13,451,76,32,25,4225,2623,37,22,778,3590,53
14:12:14,441,76,32,25,4225,2624,36,22,778,3586,58
14:12:15,438,69,29,25,4225,2624,35,21,778,3586,53
14:12:16,442,71,30,25,4225,2624,37,19,778,3586,53
14:12:17,445,69,29,25,4224,2623,38,17,778,3580,53
14:12:18,441,67,28,25,4224,2623,40,16,778,3577,53
14:12:19,438,65,27,24,4224,2623,42,16,780,3546,53
14:12:20,442,75,32,24,4224,2624,43,16,780,3536,52
14:12:21,438,72,30,24,4224,2624,44,17,780,3538,49
14:12:22,442,75,32,24,4225,2624,46,17,780,3538,48
14:12:23,436,68,29,24,4226,2624,46,18,780,3545,45
14:12:24,438,71,30,25,4226,2623,45,20,780,3560,45
14:12:25,440,70,29,25,4226,2623,42,21,780,3584,45
14:12:26,440,70,29,25,4226,2623,39,22,780,3588,45
14:12:27,440,68,29,25,4225,2623,37,23,780,3564,44
14:12:28,444,72,30,25,4225,2623,37,23,780,3568,45
14:12:29,439,69,29,25,4224,2624,37,23,780,3561,45
14:12:30,440,66,28,25,4224,2624,38,24,778,3561,45
14:12:31,438,68,29,26,4224,2623,38,23,778,3544,45
14:12:32,440,68,29,26,4224,2622,38,23,778,3550,45
14:12:33,441,63,26,26,4225,2622,38,21,780,3564,45
14:12:34,439,66,28,26,4224,2622,39,21,778,3577,45
14:12:35,439,68,29,26,4225,2623,40,21,778,3590,45
14:12:36,443,70,29,26,4225,2623,40,21,780,3597,45
14:12:37,446,72,30,26,4225,2623,39,21,780,3597,45
14:12:38,445,72,30,26,4225,2623,38,21,780,3597,45
14:12:39,439,64,27,26,4225,2623,38,22,780,3590,48
14:12:40,436,64,27,26,4225,2622,38,23,778,3584,51
14:12:41,448,73,31,26,4227,2623,39,23,780,3581,52
14:12:42,448,73,31,26,4227,2623,39,22,780,3577,53
14:12:43,449,72,30,26,4229,2623,38,21,778,3570,53
14:12:44,447,69,29,25,4231,2624,38,19,780,3556,53
14:12:45,453,73,31,25,4233,2623,39,18,778,3560,53
14:12:46,458,70,29,25,4236,2622,39,17,778,3560,53
14:12:47,458,70,29,25,4240,2622,40,18,780,3557,53
14:12:48,455,73,31,25,4242,2623,40,18,780,3544,53
14:12:49,460,67,28,25,4244,2623,40,18,780,3537,53
14:12:50,466,70,29,25,4245,2624,39,19,778,3550,53
14:12:51,456,70,29,25,4245,2624,38,19,778,3546,53
14:12:52,471,76,32,25,4246,2624,37,20,780,3560,53
14:12:53,462,76,32,24,4246,2623,36,19,778,3560,53
14:12:54,461,76,32,24,4245,2623,35,18,778,3570,53
14:12:55,468,74,31,24,4245,2623,35,17,778,3570,53
14:12:56,459,75,32,23,4245,2624,35,16,780,3560,53
14:12:57,461,69,29,23,4244,2624,35,16,780,3553,53
14:12:58,456,75,32,23,4244,2624,35,16,780,3553,53
14:12:59,455,74,31,23,4244,2624,36,17,780,3540,53
14:13:00,454,72,30,23,4243,2623,35,18,780,3564,52
14:13:01,446,70,29,23,4242,2623,34,19,778,3574,53
14:13:02,451,70,29,23,4241,2623,33,20,778,3592,53
14:13:03,453,73,31,23,4240,2624,32,20,778,3572,54
14:13:04,449,73,31,23,4239,2625,33,20,778,3568,53
14:13:05,454,71,30,23,4238,2625,35,19,778,3553,53
14:13:06,450,74,31,23,4238,2625,36,19,778,3566,53
14:13:07,454,72,30,23,4238,2625,38,21,778,3566,54
14:13:08,452,77,33,23,4238,2624,39,21,780,3566,53
14:13:09,452,77,33,24,4239,2624,40,22,778,3566,53
14:13:10,443,70,29,24,4239,2624,40,23,778,3580,53
14:13:11,444,76,32,25,4239,2624,40,23,778,3584,54
14:13:12,452,75,32,26,4239,2625,38,24,778,3570,53
14:13:13,449,71,30,26,4239,2626,36,25,780,3564,53
14:13:14,452,67,28,26,4238,2625,33,25,778,3570,53
14:13:15,450,67,28,27,4237,2625,31,25,778,3573,53
14:13:16,453,69,29,27,4236,2625,30,25,778,3573,53
14:13:17,450,70,29,27,4237,2624,32,25,778,3556,53
14:13:18,450,72,30,27,4238,2624,34,25,778,3560,53
14:13:19,454,73,31,27,4238,2624,36,25,778,3566,54
14:13:20,459,73,31,27,4238,2624,40,25,778,3566,54
14:13:21,455,70,29,27,4240,2624,41,25,778,3577,54
14:13:22,455,73,31,27,4240,2624,43,25,780,3566,54
14:13:23,458,72,30,27,4240,2624,45,23,780,3560,54
14:13:24,451,73,31,27,4239,2624,46,23,780,3553,55
14:13:25,449,70,29,27,4237,2625,46,21,780,3557,54
14:13:26,449,66,28,27,4236,2625,45,20,780,3546,54
14:13:27,451,67,28,26,4234,2625,45,19,780,3553,54
14:13:28,449,67,28,26,4232,2625,43,18,778,3577,53
14:13:29,450,68,29,26,4230,2625,44,19,778,3592,54
14:13:30,446,73,31,26,4227,2625,45,20,778,3592,53
14:13:31,446,73,31,26,4225,2625,46,20,780,3574,53
14:13:32,444,75,32,27,4223,2625,48,20,780,3589,54
14:13:33,444,70,29,27,4221,2625,49,20,780,3589,54
14:13:34,448,67,28,27,4217,2624,51,20,778,3589,54
14:13:35,445,72,30,28,4215,2624,51,20,778,3557,54
14:13:36,439,65,27,28,4213,2624,51,20,780,3557,54
14:13:37,439,67,28,28,4211,2624,49,20,780,3546,53
14:13:38,445,66,28,29,4212,2624,48,20,778,3564,54
14:13:39,437,67,28,28,4212,2624,46,20,780,3564,53
14:13:40,430,64,27,28,4211,2624,45,20,780,3570,54
14:13:41,438,66,28,28,4211,2624,44,20,780,3577,54
14:13:42,426,66,28,28,4211,2623,43,20,780,3560,53
14:13:43,431,63,26,28,4211,2623,45,20,778,3542,54
14:13:44,432,64,27,28,4211,2622,47,20,778,3549,54
14:13:45,432,64,27,28,4211,2622,48,19,778,3556,54
14:13:46,425,62,26,28,4212,2622,49,19,778,3566,54
14:13:47,424,61,26,28,4213,2623,49,20,778,3577,54
14:13:48,430,59,25,27,4214,2623,48,19,780,3584,54
14:13:49,430,59,25,27,4215,2623,48,18,778,3584,53
14:13:50,437,62,26,27,4217,2623,46,17,778,3570,54
14:13:51,431,66,28,26,4218,2622,43,17,778,3564,54
14:13:52,422,56,23,25,4218,2622,39,16,778,3553,54
14:13:53,432,61,26,23,4219,2622,35,16,778,3549,53
14:13:54,435,61,26,20,4219,2622,30,14,778,3562,53
14:13:55,426,63,26,17,4220,2623,26,13,778,3576,53
14:13:56,429,67,28,15,4221,2623,25,12,778,3580,54
14:13:57,429,61,26,15,4223,2623,25,12,778,3566,54
14:13:58,430,64,27,15,4224,2622,28,14,778,3557,54
14:13:59,428,62,26,17,4226,2622,31,15,778,3553,54
14:14:00,429,64,27,18,4226,2622,32,16,778,3553,53
14:14:01,437,63,26,19,4226,2622,33,17,778,3546,53
14:14:02,431,62,26,20,4228,2622,34,18,778,3546,53
14:14:03,428,62,26,20,4229,2623,34,18,778,3557,53
14:14:04,428,63,26,21,4229,2622,35,19,778,3570,54
14:14:05,427,61,26,21,4228,2621,36,18,778,3570,54
14:14:06,426,60,25,21,4227,2622,36,18,778,3566,53
14:14:07,436,62,26,22,4228,2621,38,19,778,3560,53
14:14:08,434,62,26,22,4229,2621,39,18,778,3556,53
14:14:09,428,67,28,22,4231,2622,39,17,778,3553,53
14:14:10,434,60,25,22,4234,2622,39,14,778,3549,54
14:14:11,434,60,25,22,4237,2623,37,12,778,3560,54
14:14:12,441,59,25,20,4238,2623,34,10,778,3566,54
14:14:13,427,64,27,18,4240,2623,30,10,778,3577,53
